Frame,Cell,Intensity_nucleus,Intensity_cytoplasm,Ratio_nucleus_div_cytoplasm,Key,Sample
5,1,739.0716332378223,441.5790598290598,1.6737017229121445,PKA,ERK_example
5,2,1146.8312078019505,279.4104882459313,4.104467283964421,PKA,ERK_example
5,3,1105.9276817999196,254.76555023923444,4.340962429030974,PKA,ERK_example
5,4,913.7268292682927,359.7481162540366,2.5399071961312605,PKA,ERK_example
5,all,1002.56156424581,329.37798804780874,3.0438025630914036,PKA,ERK_example
6,1,740.4863325740318,428.8367983367983,1.7267322567604642,PKA,ERK_example
6,2,1149.2593984962407,281.7875787578758,4.078460106588781,PKA,ERK_example
6,3,1109.2459742351048,259.42925890279116,4.2757165437948625,PKA,ERK_example
6,4,916.8997035573123,378.90273224043716,2.419881477591148,PKA,ERK_example
6,all,1004.9861048857015,333.213310156444,3.016044300312792,PKA,ERK_example
7,1,745.4465626805314,438.61099796334014,1.6995619492943885,PKA,ERK_example
7,2,1153.1010138941044,282.99458972046887,4.074639783866869,PKA,ERK_example
7,3,1109.8964686998395,256.6960690316395,4.323776647171941,PKA,ERK_example
7,4,914.6267778322707,368.2620837808808,2.4836300507561395,PKA,ERK_example
7,all,1007.4915406162465,333.36851168511686,3.022155678481933,PKA,ERK_example
8,1,743.8712814645309,433.43808532778354,1.7162111652047953,PKA,ERK_example
8,2,1149.40726863994,283.4873873873874,4.054527008177853,PKA,ERK_example
8,3,1110.3470209339775,263.2835249042146,4.21730536059153,PKA,ERK_example
8,4,914.5340236686391,376.8817204301075,2.426581004313365,PKA,ERK_example
8,all,1005.8049053645425,335.37033374536463,2.9990872899575436,PKA,ERK_example
9,1,741.3408695652174,443.58229166666666,1.67125893772672,PKA,ERK_example
9,2,1145.9513108614233,285.7571942446043,4.0102273326511755,PKA,ERK_example
9,3,1108.6227858293075,265.0755258126195,4.182290245131824,PKA,ERK_example
9,4,915.9665189561792,376.0279870828848,2.4358998543219608,PKA,ERK_example
9,all,1004.7867564534231,338.57178156659256,2.967721502968182,PKA,ERK_example
10,1,746.0,443.0073145245559,1.6839451077701093,PKA,ERK_example
10,2,1149.0266616597821,287.61656165616563,3.994994777224959,PKA,ERK_example
10,3,1110.0539452495975,263.84578544061304,4.207207416240692,PKA,ERK_example
10,4,917.9920199501247,395.3751351351351,2.3218253713308616,PKA,ERK_example
10,all,1007.9460861718926,342.99653207827595,2.9386480384060185,PKA,ERK_example
11,1,743.259703196347,436.70177267987486,1.7019846258815052,PKA,ERK_example
11,2,1143.8031378408666,284.21962196219624,4.024363729514082,PKA,ERK_example
11,3,1107.7849375755136,267.1527377521614,4.146635167943552,PKA,ERK_example
11,4,922.2523785678518,397.23675675675673,2.3216692888583377,PKA,ERK_example
11,all,1005.3339319788978,341.951189296333,2.9399925002386262,PKA,ERK_example
12,1,743.2434631028472,446.09593326381645,1.6661067893288792,PKA,ERK_example
12,2,1139.46202768425,287.8942133815552,3.9579191755899776,PKA,ERK_example
12,3,1101.7242351046698,263.2183908045977,4.185589888825602,PKA,ERK_example
12,4,911.38720703125,366.29021739130434,2.488156013343987,PKA,ERK_example
12,all,1000.2361640152363,337.0573343261355,2.967554959202909,PKA,ERK_example
13,1,741.3473019517795,436.63920750782063,1.6978486796527572,PKA,ERK_example
13,2,1137.3128282070518,288.0855085508551,3.947830746253189,PKA,ERK_example
13,3,1101.9399435711407,263.8971153846154,4.175642245899977,PKA,ERK_example
13,4,914.9778106508876,378.31744312026,2.4185451326388705,PKA,ERK_example
13,all,999.5504093304924,337.82296057525417,2.9587995073763804,PKA,ERK_example
14,1,736.1646926113931,426.89206349206347,1.7244750033285157,PKA,ERK_example
14,2,1131.9723157500935,284.1801801801802,3.9832908650856065,PKA,ERK_example
14,3,1093.709625453081,265.2332053742802,4.123577302131939,PKA,ERK_example
14,4,910.2179045745204,376.15669205658327,2.419783892712458,PKA,ERK_example
14,all,992.76232983709,333.89292828685257,2.973295466096822,PKA,ERK_example
15,1,737.9588100686499,430.3564154786151,1.7147619589868062,PKA,ERK_example
15,2,1132.1083113952614,293.73916967509024,3.8541278394961935,PKA,ERK_example
15,3,1093.139750302054,268.5926993275696,4.069878865057628,PKA,ERK_example
15,4,912.1697089294524,376.76273022751894,2.4210720322007773,PKA,ERK_example
15,all,993.995962767747,339.2772570300937,2.92974534004671,PKA,ERK_example
16,1,738.8054607508533,429.72315789473686,1.7192591257365466,PKA,ERK_example
16,2,1125.9500750750751,291.15225225225225,3.867220900285394,PKA,ERK_example
16,3,1092.0686037126716,274.62741312741315,3.9765462277649877,PKA,ERK_example
16,4,910.1932938856016,379.0871459694989,2.4010133383916825,PKA,ERK_example
16,all,991.3047715053764,339.7937219730942,2.9173722391017884,PKA,ERK_example
17,1,741.5139697322468,442.9382716049383,1.6740797019987732,PKA,ERK_example
17,2,1122.6855960887551,295.5063063063063,3.7991933577384915,PKA,ERK_example
17,3,1088.1267150928168,274.7898272552783,3.9598507920089516,PKA,ERK_example
17,4,909.4963144963145,373.5662393162393,2.4346319843062374,PKA,ERK_example
17,all,990.589988751406,343.4820197044335,2.8839646092794298,PKA,ERK_example
18,1,736.2986557568673,447.4306878306878,1.6456150098392224,PKA,ERK_example
18,2,1115.095238095238,291.9424977538185,3.8195714795711107,PKA,ERK_example
18,3,1081.0378421900161,271.94812680115274,3.975161935866049,PKA,ERK_example
18,4,907.4886811023622,369.70171673819743,2.454650979467851,PKA,ERK_example
18,all,985.2800764560378,341.2091292483255,2.887613466341253,PKA,ERK_example
19,1,734.6720835751596,439.8234064785789,1.670379685922743,PKA,ERK_example
19,2,1111.7215759849905,291.1378378378378,3.8185403321028075,PKA,ERK_example
19,3,1076.4668552950686,275.52890173410407,3.9069108486263278,PKA,ERK_example
19,4,905.703373015873,384.4864864864865,2.355618220271847,PKA,ERK_example
19,all,981.9390628519936,343.8518610421836,2.8557037902189215,PKA,ERK_example
20,1,734.0563866513234,433.20859538784066,1.6944640398793134,PKA,ERK_example
20,2,1104.4424083769634,285.82347670250897,3.8640717029920184,PKA,ERK_example
20,3,1070.8188785800726,269.8132820019249,3.9687404216536426,PKA,ERK_example
20,4,901.4485798237023,365.6976241900648,2.4650107635241034,PKA,ERK_example
20,all,976.6469271241464,334.87781908302355,2.916427638589029,PKA,ERK_example
21,1,732.7024082568807,431.13009404388714,1.699492608795467,PKA,ERK_example
21,2,1100.9530428249436,292.50271002710025,3.763907153964286,PKA,ERK_example
21,3,1071.2174796747968,276.60019267822736,3.872800916378819,PKA,ERK_example
21,4,903.0539143279173,371.0395299145299,2.433848260146132,PKA,ERK_example
21,all,975.3700685624368,339.4739970282318,2.8731805001292097,PKA,ERK_example
22,1,754.4867947178872,477.3255567338282,1.5806545115257946,PKA,ERK_example
22,2,1116.987208427389,315.9864743011722,3.5349209515935454,PKA,ERK_example
22,3,1090.7579927154998,298.74975845410626,3.651075730938411,PKA,ERK_example
22,4,920.3490427098675,387.27233584499464,2.3764905404403485,PKA,ERK_example
22,all,995.9172327898551,365.91857569721117,2.721690832153743,PKA,ERK_example
23,1,754.0378027170702,472.09119170984457,1.5972291285208196,PKA,ERK_example
23,2,1122.0034000755572,321.31735985533453,3.491885407563141,PKA,ERK_example
23,3,1096.3080048760667,302.89254598257503,3.619461817126182,PKA,ERK_example
23,4,927.7328358208955,407.5800438596491,2.2761978899544992,PKA,ERK_example
23,all,999.8054704346839,372.39691235059763,2.6847845330505984,PKA,ERK_example
24,1,730.9994114184815,436.7010204081633,1.6739127624095125,PKA,ERK_example
24,2,1093.1084745762712,294.05405405405406,3.717372569790628,PKA,ERK_example
24,3,1066.7305825242718,279.515444015444,3.816356503239699,PKA,ERK_example
24,4,898.3167825223436,377.8438502673797,2.377481549287234,PKA,ERK_example
24,all,971.7578054298642,344.0603299679882,2.8243820074237496,PKA,ERK_example
25,1,723.6049453709028,438.7961579509072,1.6490685532662759,PKA,ERK_example
25,2,1091.8682521706305,295.7522522522523,3.6918341072830003,PKA,ERK_example
25,3,1072.8556280587275,279.49854791868347,3.838501616727043,PKA,ERK_example
25,4,895.7295968534906,363.6773504273504,2.462978779956837,PKA,ERK_example
25,all,969.4910975884607,340.77714143426294,2.844941692708807,PKA,ERK_example
26,1,726.8608490566038,443.0411946446962,1.6406168497255007,PKA,ERK_example
26,2,1081.3607357357357,290.65346534653463,3.7204467335232767,PKA,ERK_example
26,3,1067.8438266557646,278.83671497584544,3.829638527868426,PKA,ERK_example
26,4,891.8988212180747,364.5701943844492,2.4464392178959726,PKA,ERK_example
26,all,965.9978511648948,341.1568142468464,2.831536146500478,PKA,ERK_example
27,1,723.595473012188,434.09062170706005,1.6669226120726843,PKA,ERK_example
27,2,1082.1165413533834,292.20919747520287,3.7032254655338583,PKA,ERK_example
27,3,1071.317382413088,277.63856589147287,3.8586764017210022,PKA,ERK_example
27,4,891.2010789602747,360.9235737351991,2.4692238019734543,PKA,ERK_example
27,all,965.5706552385249,337.85344613087835,2.8579571003235533,PKA,ERK_example
28,1,730.5362058647517,454.16938110749186,1.6085104726420336,PKA,ERK_example
28,2,1084.1887291981845,294.7736699729486,3.6780378969996903,PKA,ERK_example
28,3,1074.7062679229823,276.20889748549325,3.8909183509536542,PKA,ERK_example
28,4,899.4584584584585,383.5867237687366,2.3448633717592884,PKA,ERK_example
28,all,971.8753712588531,347.43971985992994,2.7972488915506375,PKA,ERK_example
29,1,729.0611210494932,449.36041666666665,1.6224417950687169,PKA,ERK_example
29,2,1088.539408866995,300.19792605951307,3.6260723821629477,PKA,ERK_example
29,3,1081.2591450883683,284.65728155339804,3.798459463913408,PKA,ERK_example
29,4,903.1348400203149,401.61134903640254,2.2487781836525085,PKA,ERK_example
29,all,975.4837118605185,355.2212992809323,2.746129564401604,PKA,ERK_example
30,1,731.3031784841075,470.49050632911394,1.5543420507884849,PKA,ERK_example
30,2,1086.9534795763993,297.19439421338154,3.657382173891145,PKA,ERK_example
30,3,1085.3601485148515,285.7013618677043,3.7989323586683983,PKA,ERK_example
30,4,896.397341211226,365.133764832794,2.4549834267496844,PKA,ERK_example
30,all,975.5939324556382,350.9358942379646,2.7799776211951177,PKA,ERK_example
31,1,725.7626412849494,448.18278427205104,1.6193452018996,PKA,ERK_example
31,2,1077.1187594553708,290.3535262206148,3.70968031101837,PKA,ERK_example
31,3,1079.118762886598,279.69658536585365,3.8581763930906416,PKA,ERK_example
31,4,898.0973137354283,389.1198704103672,2.308022236922241,PKA,ERK_example
31,all,969.4735756047231,347.6450725362681,2.7886878088961917,PKA,ERK_example
32,1,723.8597014925373,451.583864118896,1.6029352663095924,PKA,ERK_example
32,2,1086.5652503793626,295.4302536231884,3.677907854911979,PKA,ERK_example
32,3,1082.704958677686,279.91317073170734,3.8680029090715515,PKA,ERK_example
32,4,896.5547226386807,380.3725701943844,2.35704357488372,PKA,ERK_example
32,all,972.3778057718736,347.9316987740806,2.794737614301878,PKA,ERK_example
33,1,726.6645338208409,460.64600840336135,1.577490134647042,PKA,ERK_example
33,2,1084.5459377372817,296.416742081448,3.6588551986691606,PKA,ERK_example
33,3,1087.9281561461794,288.4051808406647,3.772221265148588,PKA,ERK_example
33,4,903.3141772151898,393.5,2.2955887603943834,PKA,ERK_example
33,all,976.3140448140448,355.91504733432987,2.7431097733188596,PKA,ERK_example
34,1,727.3301029678983,454.4612970711297,1.6004225390706057,PKA,ERK_example
34,2,1086.2634980988594,298.40904977375567,3.640182825964662,PKA,ERK_example
34,3,1093.9048608226008,286.6264591439689,3.816482484169914,PKA,ERK_example
34,4,905.4704396159676,393.1829924650161,2.302923719917852,PKA,ERK_example
34,all,978.7296642436829,354.4365355898457,2.761367878215213,PKA,ERK_example
35,1,729.1016311166876,473.9227129337539,1.538439942249831,PKA,ERK_example
35,2,1085.3374045801527,302.1733212341198,3.5917711072158087,PKA,ERK_example
35,3,1091.3666666666666,286.455078125,3.8099051125580967,PKA,ERK_example
35,4,899.4363314805457,391.4344262295082,2.297795674602169,PKA,ERK_example
35,all,978.1259746305132,359.51603206412824,2.720674149118449,PKA,ERK_example
36,1,725.8528875379939,462.2083780880773,1.570401840270574,PKA,ERK_example
36,2,1087.9801753717118,301.75722021660647,3.605481832682383,PKA,ERK_example
36,3,1092.579734219269,284.161923454367,3.8449195477617333,PKA,ERK_example
36,4,908.2627737226277,424.4086956521739,2.1400663629828136,PKA,ERK_example
36,all,979.8440772632069,363.1674208144796,2.6980505989928827,PKA,ERK_example
37,1,732.7488931056293,483.52780692549845,1.5154224485346521,PKA,ERK_example
37,2,1088.755351681957,303.71090909090907,3.5848411074231863,PKA,ERK_example
37,3,1092.461922596754,286.71065493646137,3.810328998198051,PKA,ERK_example
37,4,906.2334530528476,410.8317046688382,2.2058508210395815,PKA,ERK_example
37,all,982.348227862908,366.916437327996,2.677307767993947,PKA,ERK_example
38,1,735.1600241545893,460.9744728079911,1.5947955201866553,PKA,ERK_example
38,2,1090.4846860643186,306.19746376811594,3.5613772649996385,PKA,ERK_example
38,3,1099.3389051399915,289.93835616438355,3.791629778423349,PKA,ERK_example
38,4,906.1361526560082,416.59174809989145,2.1751178624851986,PKA,ERK_example
38,all,982.9636046511628,363.06433637284704,2.707408869930186,PKA,ERK_example
39,1,746.2712130735387,480.0021645021645,1.5547246830595771,PKA,ERK_example
39,2,1096.7281105990783,313.7680036463081,3.4953471923649495,PKA,ERK_example
39,3,1103.347599164927,291.60686274509806,3.7836818680409277,PKA,ERK_example
39,4,910.9880705394191,422.9089935760171,2.154099544765701,PKA,ERK_example
39,all,991.0894576191595,372.36767295597485,2.661588342918093,PKA,ERK_example
40,1,753.4621409921671,502.9515418502203,1.4980809845425411,PKA,ERK_example
40,2,1097.9185867895546,312.8619436875568,3.5092749659766986,PKA,ERK_example
40,3,1101.6764459346186,297.33984375,3.705108713452126,PKA,ERK_example
40,4,915.0451948051948,421.40992448759437,2.1713897600248195,PKA,ERK_example
40,all,994.8320113649817,377.84444444444443,2.6329142216917116,PKA,ERK_example
41,1,763.995085995086,489.6557734204793,1.5602697394094134,PKA,ERK_example
41,2,1115.91637897967,331.8363636363636,3.3628513968484937,PKA,ERK_example
41,3,1121.1446488294314,311.71372549019605,3.5967124869664855,PKA,ERK_example
41,4,928.4099378881988,435.8468950749465,2.130128603367825,PKA,ERK_example
41,all,1008.1135646687698,387.60146022155084,2.600902391060492,PKA,ERK_example
42,1,758.8967560823456,478.5164654226125,1.585936557924102,PKA,ERK_example
42,2,1098.7674818494459,311.91507720254316,3.5226494714648156,PKA,ERK_example
42,3,1104.968085106383,295.34916748285997,3.7412263407531277,PKA,ERK_example
42,4,913.7652329749104,414.18824163969794,2.20615928003527,PKA,ERK_example
42,all,994.7698949824971,369.9118686868687,2.6892078335139127,PKA,ERK_example
43,1,758.395625,484.1347438752784,1.566497002320858,PKA,ERK_example
43,2,1100.1390804597702,313.8216560509554,3.5056187463402457,PKA,ERK_example
43,3,1108.2835073068893,296.60333006856024,3.7365848422898966,PKA,ERK_example
43,4,920.4123548046463,439.9010752688172,2.092316674248172,PKA,ERK_example
43,all,998.0463583951054,377.80724417426546,2.6416813700235764,PKA,ERK_example
44,1,768.7810333963453,482.87254901960785,1.592099271240883,PKA,ERK_example
44,2,1099.7677888293802,314.90818181818184,3.4923442842280665,PKA,ERK_example
44,3,1112.1908861822762,305.8960591133005,3.635845749063191,PKA,ERK_example
44,4,923.5106100795756,452.7988133764833,2.039560579218469,PKA,ERK_example
44,all,1001.9832880595252,383.81439393939394,2.610593307289416,PKA,ERK_example
45,1,770.4167178856792,474.9097065462754,1.6222383060738925,PKA,ERK_example
45,2,1100.6312763510923,313.91099000908264,3.506189051613793,PKA,ERK_example
45,3,1110.9970649895179,299.9960668633235,3.7033721028605413,PKA,ERK_example
45,4,920.3079315707621,428.99781659388645,2.1452508520386657,PKA,ERK_example
45,all,1000.0019883040935,373.5826530612245,2.676789139190059,PKA,ERK_example
